cuenca_n1,codcuenca,tipo_obra,volumen,Volumen de embalse,departamento,uso,destino,lat,lon,estado,accion_solicitud,tipo_resolucion,curso,area_cuenca_ha,tipo_obra_agr
Río Negro,51,Tajamar Chico,900.0,1.4,TACUAREMBÓ,Otros usos agropecuarios,Abrevadero de ganado,-31.790221242707183,-55.46276593348013,Registrada,Nueva,Permiso de uso,Cda. s/n,3.6,Tajamar Chico
Río Negro,51,Reservorio,600.0,1800.0,RIVERA,Otros usos agropecuarios,Abrevadero de ganado,-31.1463783301136,-55.65830586478113,Registrada,Nueva,Permiso de uso,Cda. s/n,2.53,Reservorio/Otros
Río Negro,51,Represa Mediana,1797150.0,1797150.0,TACUAREMBÓ,Riego,Arroz,-31.80699726774044,-55.57750834617755,Registrada,Renovación,Concesión,Cda. sin nombre,501.0,Represa Mediana
Río Negro,51,Represa Mediana,3010500.0,3010500.0,RIVERA,Riego,Arroz,-31.680526883410927,-55.61472263965579,Registrada,Renovación,Concesión,Cda. s/n,600.0,Represa Mediana
Río Negro,51,Represa Chica,610595.0,610595.0,RIVERA,Riego,Arroz,-31.740592424951863,-55.61112427720216,Registrada,Nueva,Concesión,Cda. s/n,260.0,Represa Chica
Río Negro,52,Represa Chica,274000.0,697320.0,TACUAREMBÓ,Otros usos,Turismo/Recreación,-31.667927748525905,-55.965682709367606,Registrada,Nueva,Concesión,Cañada SN,51.0,Represa Chica
Río Negro,52,Represa Chica,507000.0,507700.0,TACUAREMBÓ,Otros usos,Control de incendios,-31.5212143472771,-56.06091566930001,Registrada,Renovación,Concesión,Cda sin nombre,430.0,Represa Chica
Río Negro,52,Reservorio,1147600.0,1147000.0,TACUAREMBÓ,Otros usos agropecuarios,Abrevadero de ganado,-31.94921760245727,-55.57822396691307,Registrada,Renovación,Concesión,Cda. sin nombre,459.0,Reservorio/Otros
Río Negro,52,Represa Chica,1651000.0,1651000.0,TACUAREMBÓ,Otros usos,Otros,-31.88228,-55.75217,Registrada,Nueva,Concesión,Cda. s/n,266.0,Represa Chica
Río Negro,52,Represa Grande,2466500.0,2466500.0,TACUAREMBÓ,Otros usos agropecuarios,Abrevadero de ganado,-31.84188,-55.89372,Registrada,Renovación,Concesión,Cda. s/n,1490.0,Represa Grande
Río Negro,52,Tajamar Chico,1125.0,1125.0,TACUAREMBÓ,Otros usos agropecuarios,Abrevadero de ganado,-31.585211148841918,-55.88852906366809,Registrada,Nueva,Permiso de uso,Cda. s/n,10.0,Tajamar Chico
Río Negro,52,Tanque Excavado,600.0,600.0,TACUAREMBÓ,Otros usos agropecuarios,Abrevadero de ganado,-31.585539298551645,-55.810949793085456,Registrada,Nueva,Permiso de uso,Cda. s/n,,Tanque Excavado
Río Negro,52,Tajamar Chico,2500.0,2170.0,TACUAREMBÓ,Otros usos agropecuarios,Abrevadero de ganado,-31.70713335758503,-56.05412963050184,Registrada,Nueva,Permiso de uso,Ao. Moja Huevos,4.52,Tajamar Chico
Río Negro,52,Represa Grande,870.0,870.0,TACUAREMBÓ,Otros usos agropecuarios,Abrevadero de ganado,-31.623636687671265,-55.87245343253017,Registrada,Nueva,Permiso de uso,Cda. s/n,0.7,Represa Grande
Río Negro,52,Tajamar Chico,820.0,820.0,TACUAREMBÓ,Otros usos agropecuarios,Abrevadero de ganado,-31.626954678709183,-55.877103796228766,Registrada,Nueva,Permiso de uso,Cda. s/n,0.8,Tajamar Chico
Río Negro,52,Represa Grande,2500.0,2500.0,TACUAREMBÓ,Otros usos agropecuarios,Abrevadero de ganado,-31.777752632798595,-56.02830167859791,Registrada,Nueva,Permiso de uso,Cda. s/n,5.2,Represa Grande
Río Negro,52,Represa Grande,718.0,718.0,TACUAREMBÓ,Otros usos agropecuarios,Abrevadero de ganado,-31.61997586895096,-55.864585633389645,Registrada,Nueva,Permiso de uso,Cda. s/n,1.6,Represa Grande
Río Negro,52,Tajamar Chico,1132.0,1132.0,TACUAREMBÓ,Otros usos agropecuarios,Abrevadero de ganado,-31.65095603961768,-56.159968301653855,Registrada,Nueva,Permiso de uso,Cda. s/n,30.0,Tajamar Chico
Río Negro,52,Tajamar Chico,547.0,0.73,TACUAREMBÓ,Otros usos agropecuarios,Abrevadero de ganado,-31.63355398091613,-55.93594785779713,Registrada,Nueva,Permiso de uso,Cda. s/n,9.3,Tajamar Chico
Río Negro,52,Tajamar Chico,1600.0,9.9,TACUAREMBÓ,Otros usos agropecuarios,Abrevadero de ganado,-32.04452900499193,-55.93863962218167,Registrada,Nueva,Permiso de uso,Cda. s/n,5.0,Tajamar Chico
Río Negro,52,Represa Chica,505000.0,505000.0,TACUAREMBÓ,Riego,Arroz,-31.839892251560155,-55.70377993981648,Registrada,Renovación,Concesión,Cda. s/n,156.0,Represa Chica
Río Negro,52,Tajamar Mediano,2740000.0,2724000.0,TACUAREMBÓ,Riego,Cereales/Oleaginosas,-31.908908799927616,-55.62419591251257,Registrada,Nueva,Concesión,Cda. s/n,950.0,Tajamar Mediano
Río Negro,53,Represa Grande,6200000.0,6183000.0,RIVERA,Riego,Arroz,-31.42039103471989,-54.88957088141837,Registrada,Renovación,Concesión,Cda. sin nombre/Cda. del Sauce,2078.0,Represa Grande
Río Negro,53,Represa Chica,280298.0,280298.0,TACUAREMBÓ,Riego,Arroz,-32.17351244322109,-55.1923118102624,Registrada,Nueva,Concesión,Cda. s/n,109.0,Represa Chica
Río Negro,53,Represa Chica,1050000.0,1050000.0,TACUAREMBÓ,Riego,Arroz,-32.13171687076576,-55.22551208717383,Registrada,Nueva,Concesión,Cda. s/n,300.0,Represa Chica
Río Negro,53,Represa Chica,676000.0,676200.0,TACUAREMBÓ,Otros usos agropecuarios,Abrevadero de ganado,-32.02975402871247,-54.91551993630303,Registrada,Cesión,Concesión,Cda. s/n,230.0,Represa Chica
Río Negro,53,Represa Mediana,2914000.0,2914000.0,TACUAREMBÓ,Riego,Arroz,-31.983263177184043,-55.42546156467496,Registrada,Nueva,Concesión,Cda. s/n,770.0,Represa Mediana
Río Negro,53,Represa Mediana,4200000.0,4528000.0,RIVERA,Otros usos agropecuarios,Abrevadero de ganado,-31.85266394083577,-54.8092797913236,Registrada,Renovación,Concesión,Cda del Sauce,772.8,Represa Mediana
Río Negro,53,Represa Chica,300000.0,2087000.0,TACUAREMBÓ,Riego,Arroz,-32.06924715980065,-55.2946354711616,Registrada,Renovación,Concesión,Cda. s/n,70.0,Represa Chica
Río Negro,53,Represa Chica,721000.0,721000.0,RIVERA,Riego,Arroz,-31.396184165654997,-54.96027517283799,Registrada,Renovación,Concesión,Ao. Yaguarí,390.0,Represa Chica
Río Negro,53,Represa Mediana,3193000.0,3193300.0,TACUAREMBÓ,Otros usos agropecuarios,Abrevadero de ganado,-32.33214701536619,-55.19918410668251,Registrada,Renovación,Concesión,Cañada Tacuru Chico,680.0,Represa Mediana
Río Negro,53,Represa Mediana,1800000.0,1561000.0,TACUAREMBÓ,Riego,Arroz,-32.287599431877254,-55.14487123629077,Registrada,Renovación,Concesión,Cda. sin nombre,510.0,Represa Mediana
Río Negro,53,Represa Chica,1633000.0,1633000.0,TACUAREMBÓ,Riego,Arroz,-32.24084209849775,-55.15310049443642,Registrada,Renovación,Concesión,Cda. sin nombre,450.0,Represa Chica
Río Negro,53,Represa Mediana,3752000.0,3752000.0,TACUAREMBÓ,Riego,Arroz,-32.054516117294405,-55.22377135910142,Registrada,Renovación,Concesión,Cda de las Piedras,940.0,Represa Mediana
Río Negro,53,Represa Chica,2624000.0,2624000.0,TACUAREMBÓ,Riego,Arroz,-32.143941086679746,-55.375307763418654,Registrada,Cesión,Concesión,Cañada sin nombre,310.0,Represa Chica
Río Negro,53,Represa Chica,496000.0,496000.0,TACUAREMBÓ,Riego,Arroz,-32.02595976152769,-55.29434401183559,Registrada,Renovación,Concesión,Cda. Las Piedras,152.0,Represa Chica
Río Negro,53,Represa Grande,6183000.0,6183000.0,RIVERA,Riego,Arroz,-31.42039103471989,-54.88957088141837,Registrada,Renovación,Concesión,Cda. sin nombre/Cda. del Sauce,2078.0,Represa Grande
Río Negro,53,Represa Chica,552000.0,552000.0,TACUAREMBÓ,Riego,Arroz,-32.1973838416554,-55.12000168594287,Registrada,Nueva,Autorización,Cda. sin nombre,263.0,Represa Chica
Río Negro,53,Represa Chica,280298.0,280298.0,TACUAREMBÓ,Riego,Arroz,-32.17277,-55.19183,Registrada,Nueva,Concesión,Cda. s/n,109.0,Represa Chica
Río Negro,53,Reservorio,2076470.0,,TACUAREMBÓ,Riego,Arroz,-32.22529,-55.29921,Registrada,Nueva,Permiso de uso,Bañado Del Turupí,,Reservorio/Otros
Río Negro,53,Tajamar Grande,317800.0,317800.0,TACUAREMBÓ,Otros usos agropecuarios,Abrevadero de ganado,-32.04918,-55.29801,Registrada,Nueva,Permiso de uso,Cañada,96.0,Tajamar Grande
Río Negro,53,Represa Chica,901000.0,901000.0,TACUAREMBÓ,Riego,Arroz,-32.36534,-55.51958,Registrada,Nueva,Concesión,Cda. s/n,208.0,Represa Chica
Río Negro,53,Represa Chica,1385000.0,1385000.0,TACUAREMBÓ,Riego,Arroz,-31.965049888007957,-55.41157171108487,Registrada,Renovación,Concesión,Cda. s/n,283.0,Represa Chica
Río Negro,53,Represa Chica,1791000.0,1791000.0,TACUAREMBÓ,Riego,Arroz,-31.94143,-55.40862,Registrada,Nueva,Concesión,Cda. s/n,285.0,Represa Chica
Río Negro,53,Represa Chica,1217000.0,1216000.0,RIVERA,Riego,Arroz,-31.91171,-54.75517,Registrada,Renovación,Concesión,Cda. s/n,260.0,Represa Chica
Río Negro,53,Represa Chica,447491.0,447491.0,TACUAREMBÓ,Otros usos agropecuarios,Abrevadero de ganado,-32.11828,-55.76685,Registrada,Nueva,Concesión,Cda. s/n,120.0,Represa Chica
Río Negro,53,Represa Grande,1900000.0,1900000.0,TACUAREMBÓ,Riego,Arroz,-32.29056,-55.44803,Registrada,Nueva,Concesión,Cda. s/n,382.0,Represa Grande
Río Negro,53,Tajamar Chico,960.0,0.96,RIVERA,Otros usos agropecuarios,Abrevadero de ganado,-31.80376079423025,-54.86570354551076,Registrada,Nueva,Permiso de uso,Cda. s/n,11.0,Tajamar Chico
Río Negro,53,Represa Chica,1036110.0,1036110.0,TACUAREMBÓ,Otros usos agropecuarios,Abrevadero de ganado,-32.12233080347238,-55.19973778864369,Registrada,Nueva,Concesión,Cda. s/n,325.0,Represa Chica
Río Negro,53,Tajamar Chico,3000.0,1800.0,RIVERA,Otros usos agropecuarios,Abrevadero de ganado,-31.713393706111304,-55.20273935864681,Registrada,Nueva,Permiso de uso,Cda. s/n,3.0,Tajamar Chico
Río Negro,53,Represa Grande,3000.0,2.1,RIVERA,Otros usos agropecuarios,Abrevadero de ganado,-31.804763767494748,-55.22685762494801,Registrada,Nueva,Permiso de uso,Cda. s/n,15.2,Represa Grande
Río Negro,53,Tajamar Chico,4380.0,11271.0,TACUAREMBÓ,Otros usos agropecuarios,Abrevadero de ganado,-31.99644099600493,-54.88482248852961,Registrada,Nueva,Permiso de uso,Cda. s/n,22.0,Tajamar Chico
Río Negro,53,Represa Grande,76000.0,76000.0,TACUAREMBÓ,Otros usos agropecuarios,Abrevadero de ganado,-31.83728753454472,-55.276431888341904,Registrada,Nueva,Permiso de uso,Cda. s/n,76.0,Represa Grande
Río Negro,53,Tajamar Chico,6741.0,6741.0,TACUAREMBÓ,Otros usos agropecuarios,Abrevadero de ganado,-32.05480472977294,-55.82497841154691,Registrada,Nueva,Permiso de uso,Cda. s/n,5.0,Tajamar Chico
Río Negro,53,Tajamar Chico,3900.0,3900.0,TACUAREMBÓ,Otros usos agropecuarios,Abrevadero de ganado,-32.09563829948615,-55.81198704312555,Registrada,Nueva,Permiso de uso,Cda. s/n,4.0,Tajamar Chico
Río Negro,53,Tajamar Chico,2200.0,4.24,TACUAREMBÓ,Otros usos agropecuarios,Abrevadero de ganado,-32.06485770862321,-55.81629987806082,Registrada,Nueva,Permiso de uso,Cda. s/n,7.8,Tajamar Chico
Río Negro,53,Represa Grande,1100.0,3800.0,TACUAREMBÓ,Otros usos agropecuarios,Abrevadero de ganado,-32.07532413717988,-55.15506260097028,Registrada,Nueva,Permiso de uso,Bañado De Los Cinco Sauces,9.8,Represa Grande
Río Negro,53,Tajamar Chico,600.0,2.57,TACUAREMBÓ,Otros usos agropecuarios,Abrevadero de ganado,-32.23359697602198,-55.013418160378926,Registrada,Nueva,Permiso de uso,Cda. s/n,11.0,Tajamar Chico
Río Negro,53,Represa Grande,1100.0,2560.0,TACUAREMBÓ,Otros usos agropecuarios,Abrevadero de ganado,-31.836346296811705,-55.31374929472803,Registrada,Nueva,Permiso de uso,Cda. Del Sauce,8.3,Represa Grande
Río Negro,53,Tajamar Mediano,1500.0,9.31,TACUAREMBÓ,Otros usos agropecuarios,Abrevadero de ganado,-32.017038812189256,-55.30369754880666,Registrada,Nueva,Permiso de uso,Cda. s/n,7.2,Tajamar Mediano
Río Negro,53,Tajamar Chico,1500.0,3.93,TACUAREMBÓ,Otros usos agropecuarios,Abrevadero de ganado,-31.84262459389176,-55.30951492488384,Registrada,Nueva,Permiso de uso,Cda. s/n,4.6,Tajamar Chico
Río Negro,53,Tajamar Chico,1300.0,3.9,TACUAREMBÓ,Otros usos agropecuarios,Abrevadero de ganado,-32.049454177706764,-55.3555394418072,Registrada,Nueva,Permiso de uso,Cda. s/n,4.0,Tajamar Chico
Río Negro,53,Tajamar Chico,3200.0,10.2,TACUAREMBÓ,Otros usos agropecuarios,Abrevadero de ganado,-31.866270790146835,-55.35777088254689,Registrada,Nueva,Permiso de uso,Cda. s/n,14.5,Tajamar Chico
Río Negro,53,Represa Mediana,2000000.0,2000000.0,TACUAREMBÓ,Riego,Arroz,-31.83338020556896,-55.28377707997208,Registrada,Cesión,Concesión,Cda. s/n,660.0,Represa Mediana
Río Negro,53,Represa Chica,2500000.0,2500000.0,TACUAREMBÓ,Riego,Arroz,-31.92146802527872,-54.85448885243385,Registrada,Renovación,Concesión,Cda. s/n,350.0,Represa Chica
Río Negro,53,Represa Grande,2796700.0,2796700.0,TACUAREMBÓ,Riego,Arroz,-32.15578417953093,-55.18497335995563,Registrada,Renovación,Concesión,Cda. s/n,726.0,Represa Grande
Río Negro,53,Represa Chica,534900.0,534000.0,RIVERA,Riego,Arroz,-31.3122529449582,-55.04135354520286,Registrada,Renovación,Concesión,Cda sin nombre,160.0,Represa Chica
Río Negro,53,Represa Chica,789600.0,789600.0,TACUAREMBÓ,Riego,Arroz,-32.032403799354974,-55.32865548273547,Registrada,Nueva,Concesión,Cda. s/n,421.0,Represa Chica
Río Negro,53,Represa Mediana,3274000.0,3274000.0,TACUAREMBÓ,Riego,Arroz,-32.10233159934898,-55.33894974462049,Registrada,Renovación,Concesión,Cda. s/n,840.0,Represa Mediana
Río Negro,53,Represa Chica,1100000.0,1100000.0,TACUAREMBÓ,Riego,Arroz,-32.02762315772186,-55.43204355519265,Registrada,Renovación,Concesión,Cda. s/n,390.0,Represa Chica
Río Negro,53,Represa Chica,1400000.0,1819600.0,TACUAREMBÓ,Riego,Arroz,-32.07966087199132,-55.43915614982503,Registrada,Renovación,Concesión,Cda. s/n,305.0,Represa Chica
Río Negro,53,Represa Chica,1340000.0,1340000.0,TACUAREMBÓ,Riego,Arroz,-32.01410212262057,-55.44787430902942,Registrada,Renovación,Concesión,Cda. s/n,460.0,Represa Chica
Río Negro,53,Represa Mediana,4418600.0,4418600.0,TACUAREMBÓ,Riego,Arroz,-32.0278414573076,-55.45393038075419,Registrada,Renovación,Concesión,Cda. s/n,900.0,Represa Mediana
Río Negro,53,Represa Mediana,2319605.0,2319600.0,TACUAREMBÓ,Riego,Arroz,-32.17581706163436,-55.70109571113171,Registrada,Renovación,Concesión,Cda sin nombre,602.0,Represa Mediana
Río Negro,53,Represa Mediana,1060000.0,1061465.0,TACUAREMBÓ,Riego,Arroz,-32.0560229116077,-55.161816612554674,Registrada,Renovación,Concesión,Cda. s/n,602.0,Represa Mediana
Río Negro,53,Represa Grande,2225000.0,2225000.0,TACUAREMBÓ,Riego,Arroz,-32.14005121576013,-55.66636133473365,Registrada,Renovación,Concesión,Cda. s/n,1125.0,Represa Grande
Río Negro,53,Tajamar Grande,190000.0,196000.0,TACUAREMBÓ,Riego,Cereales/Oleaginosas,-32.07888054144222,-55.2273256224484,Registrada,Renovación,Concesión,Cda. De Las Piedras,73.0,Tajamar Grande
Río Negro,54,Represa Mediana,2596000.0,2595000.0,TACUAREMBÓ,Riego,Arroz,-32.45540301157526,-56.26632660627367,Registrada,Renovación,Concesión,Cda. s/n,640.0,Represa Mediana
Río Negro,54,Represa Mediana,1300000.0,1279000.0,DURAZNO,Riego,Arroz,-32.84108203753605,-56.00756190641639,Registrada,Nueva,Concesión,Cda./Ao. Guayabos,512.0,Represa Mediana
Río Negro,54,Tajamar Chico,55875.0,11000.0,DURAZNO,Riego,Forraje/Pradera/Semillas,-32.99417,-55.97368,Registrada,Nueva,Concesión,Cda. s/n,900.0,Tajamar Chico
Río Negro,54,Represa Chica,800000.0,800000.0,TACUAREMBÓ,Riego,Arroz,-32.43037,-55.55584,Registrada,Nueva,Concesión,Cda. s/n,233.0,Represa Chica
Río Negro,54,Represa Mediana,857500.0,857500.0,TACUAREMBÓ,Otros usos agropecuarios,Abrevadero de ganado,-32.22889,-56.00203,Registrada,Nueva,Concesión,Cda. s/n,950.0,Represa Mediana
Río Negro,54,Represa Chica,1569200.0,1569200.0,TACUAREMBÓ,Otros usos agropecuarios,Abrevadero de ganado,-32.16453,-56.04371,Registrada,Nueva,Concesión,Cda. s/n,360.0,Represa Chica
Río Negro,54,Tajamar Chico,3230.0,3230.0,TACUAREMBÓ,Otros usos agropecuarios,Abrevadero de ganado,-32.00281374480873,-56.17992041632533,Registrada,Nueva,Permiso de uso,Cda. s/n,14.0,Tajamar Chico
Río Negro,54,Represa Chica,1500000.0,1500000.0,DURAZNO,Otros usos agropecuarios,Abrevadero de ganado,-32.6708240644615,-55.56629276834428,Registrada,Nueva,Concesión,Cda. s/n,362.0,Represa Chica
Río Negro,54,Represa Chica,1035000.0,1035425.0,TACUAREMBÓ,Otros usos agropecuarios,Abrevadero de ganado,-32.20107958696707,-55.83673525135964,Registrada,Nueva,Concesión,Cda. s/n,249.0,Represa Chica
Río Negro,54,Represa Mediana,1592000.0,1592000.0,TACUAREMBÓ,Otros usos agropecuarios,Abrevadero de ganado,-32.20998340333448,-55.7921991404146,Registrada,Renovación,Concesión,Cda. s/n,950.0,Represa Mediana
Río Negro,54,Represa Mediana,774000.0,967400.0,TACUAREMBÓ,Riego,Cereales/Oleaginosas,-32.31017466611332,-55.77184725087135,Registrada,Nueva,Concesión,Cda. s/n,712.0,Represa Mediana
Río Negro,54,Represa Chica,778000.0,778000.0,TACUAREMBÓ,Riego,Forraje/Pradera/Semillas,-32.24842102939706,-56.05405855458229,Registrada,Nueva,Concesión,Cda. s/n,190.0,Represa Chica
Río Negro,54,Represa Grande,5640600.0,5640600.0,DURAZNO,Riego,Arroz,-32.98806138562946,-56.074266673531376,Registrada,Renovación,Concesión,Ao. De Los Perros,2155.0,Represa Grande
Río Negro,54,Represa Mediana,2524000.0,2660650.0,TACUAREMBÓ,Riego,Arroz,-32.26500648104623,-56.2054309848463,Registrada,Renovación,Concesión,Cda. s/n,520.0,Represa Mediana
Río Negro,55,Represa Mediana,3000000.0,3000000.0,PAYSANDÚ,Riego,Arroz,-32.236215299411256,-56.4689598097466,Registrada,Renovación,Concesión,Cda. s/n,877.0,Represa Mediana
Río Negro,55,Represa Chica,0.0,1200000.0,DURAZNO,Riego,Cereales/Oleaginosas,-33.063822336912345,-57.06922731120868,Registrada,Nueva,Concesión,Cda Durazno,490.0,Represa Chica
Río Negro,55,Represa Grande,4542000.0,6145200.0,TACUAREMBÓ,Riego,Arroz,-32.32489847818924,-56.30586794749077,Registrada,Renovación,Concesión,Cda. De Las Conchas,3205.0,Represa Grande
Río Negro,55,Represa Grande,1680000.0,1680000.0,DURAZNO,Riego,Arroz,-32.96726779831757,-56.30832068069326,Registrada,Renovación,Concesión,Cda. s/n,1150.0,Represa Grande
Río Negro,55,Represa Mediana,2652000.0,2652000.0,PAYSANDÚ,Riego,Forraje/Pradera/Semillas,-32.39004,-56.60537,Registrada,Nueva,Concesión,Ao. Sarandí Del Medio,900.0,Represa Mediana
Río Negro,55,Tajamar Grande,26280.0,26280.0,DURAZNO,Otros usos agropecuarios,Abrevadero de ganado,-32.86615,-56.58532,Registrada,Nueva,Concesión,Cda. s/n,46.0,Tajamar Grande
Río Negro,55,Represa Mediana,1200000.0,1200000.0,DURAZNO,Riego,Forraje/Pradera/Semillas,-32.91074,-56.50391,Registrada,Nueva,Concesión,Ao. Sarandí De La China,510.0,Represa Mediana
Río Negro,55,Represa Chica,964000.0,964000.0,DURAZNO,Riego,Cereales/Oleaginosas,-32.96785,-56.63754,Registrada,Nueva,Concesión,Ao. Juan Esteban,360.0,Represa Chica
Río Negro,55,Represa Mediana,696000.0,696000.0,TACUAREMBÓ,Riego,Cereales/Oleaginosas,-32.34814,-56.38617,Registrada,Nueva,Concesión,Cda. s/n,875.0,Represa Mediana
Río Negro,55,Represa Chica,1755000.0,1828092.0,RÍO NEGRO,Riego,Arroz,-32.61777,-56.70964,Registrada,Nueva,Concesión,Cda. s/n,496.0,Represa Chica
Río Negro,55,Represa Chica,265900.0,265900.0,DURAZNO,Otros usos agropecuarios,Abrevadero de ganado,-32.96149918986223,-56.52742858976126,Registrada,Nueva,Concesión,Cda. s/n,440.0,Represa Chica
Río Negro,55,Represa Chica,870693.0,1039097.0,DURAZNO,Riego,Cereales/Oleaginosas,-33.07095915214008,-56.88304893672466,Registrada,Nueva,Concesión,Cda. s/n,459.0,Represa Chica
Río Negro,55,Represa Mediana,1119293.0,1371530.0,DURAZNO,Riego,Cereales/Oleaginosas,-33.051451071451055,-56.84885010123253,Registrada,Nueva,Concesión,Ao. De Los Negros Chico,720.0,Represa Mediana
Río Negro,55,Tajamar Mediano,9900.0,9900.0,PAYSANDÚ,Otros usos agropecuarios,Abrevadero de ganado,-32.13135134479529,-56.357612729771056,Registrada,Nueva,Permiso de uso,Cda. s/n,30.0,Tajamar Mediano
Río Negro,55,Represa Chica,1056000.0,1056000.0,RÍO NEGRO,Riego,Forraje/Pradera/Semillas,-32.926053300588485,-57.14607739588245,Registrada,Nueva,Concesión,Cda. s/n,476.0,Represa Chica
Río Negro,55,Represa Mediana,1865000.0,1865000.0,TACUAREMBÓ,Riego,Arroz,-32.33441505039055,-56.29025928676128,Registrada,Renovación,Concesión,Cda. De La Buena Vista,630.0,Represa Mediana
Río Negro,55,Represa Grande,5378000.0,5378000.0,TACUAREMBÓ,Riego,Arroz,-32.29711697826524,-56.409396976232536,Registrada,Renovación,Concesión,Cda. s/n,1263.0,Represa Grande
Río Negro,55,Represa Chica,520000.0,520000.0,DURAZNO,Otros usos,Turismo/Recreación,-32.9861178793803,-56.62349693477154,Registrada,Renovación,Concesión,Cda. s/n,150.0,Represa Chica
Río Negro,55,Represa Mediana,1955575.0,1956000.0,RÍO NEGRO,Riego,Forraje/Pradera/Semillas,-32.917768196626554,-57.08595268428324,Registrada,Nueva,Concesión,Cda. s/n,718.0,Represa Mediana
Río Negro,55,Represa Chica,1318408.0,1300000.0,DURAZNO,Riego,Cereales/Oleaginosas,-33.03067153035672,-56.44059173762799,Registrada,Nueva,Concesión,Cda. s/n,440.0,Represa Chica
Río Negro,55,Represa Chica,300000.0,362000.0,DURAZNO,Otros usos agropecuarios,Abrevadero de ganado,-33.07884168963288,-56.93021055310965,Registrada,Nueva,Concesión,Cda. s/n,197.0,Represa Chica
